Feature,Transgenic_tdTOM_598_01,Transgenic_tdTOM_601_03,Transgenic_tdTOM_599_02,Transgenic_BioID2P2AtdTOM_552_01,Transgenic_tdTOM_580_04,Transgenic_BioID2P2AtdTOM_507_02,Transgenic_BioID2P2AtdTOM_584_05,Transgenic_BioID2P2AtdTOM_551_04,WT_tdTOM_607_02,WT_tdTOM_606_01,WT_tdTOM_525_04,WT_tdTOM_495_03,WT_BioID2P2AtdTOM_589_02,WT_BioID2P2AtdTOM_494_01,WT_BioID2P2AtdTOM_605_03
PLXA2_MOUSE|P70207,13.5357,13.5942,13.4927,14.4391,13.4726,14.2905,14.7912,14.3116,13.78,13.6061,13.4774,13.4258,14.6298,14.4809,14.4813
PLXA4_MOUSE|Q80UG2,13.0467,13.0776,12.9784,14.0301,13.025,13.9898,14.4263,14.0042,13.3613,13.605,13.0931,13.1451,14.4174,14.2621,14.3019
PLXB1_MOUSE|Q8CJH3,14.2888,14.3513,14.3707,15.3455,14.3188,15.149,15.9319,15.118,14.3935,14.7503,14.0429,13.9643,15.2013,14.932,15.0722
PLXC1_MOUSE|Q9QZC2,13.5625,13.419,13.4831,14.4587,13.62,14.4499,14.9374,14.299,13.8049,13.9636,13.4995,13.4371,14.5726,14.5397,14.5864
PLXD1_MOUSE|Q3UH93,12.0531,12.1223,12.1014,12.9072,12.2673,12.975,13.6457,12.723,12.634,13.2027,12.2041,12.2126,13.4391,13.2936,13.2662
PMGE_MOUSE|P15327,13.2986,13.7015,13.6057,14.4164,13.3068,14.3062,14.7794,14.2824,13.8102,13.9364,13.2579,13.3194,14.4079,14.0332,14.571
PMM1_MOUSE|O35621,13.1487,12.9969,13.228,13.7312,13.3085,13.9647,14.2126,13.7215,13.7959,13.7916,13.565,13.0512,14.2166,13.8854,14.2148
PNCB_MOUSE|Q8CC86,14.1145,14.4321,14.2609,15.3193,14.321,15.3594,15.6649,15.112,14.0276,14.2026,13.7102,13.4251,14.7853,14.4826,15.0954
PNKD_MOUSE|Q69ZP3,11.9656,12.4262,12.1413,13.1247,12.4902,13.2321,13.6892,12.9769,12.6026,13.2133,12.0266,12.4771,13.3041,12.968,13.4278
PNPH_MOUSE|P23492,14.1936,14.2351,14.0293,14.6125,13.9285,14.5028,14.798,14.0678,14.4819,14.237,12.4202,13.1344,14.2411,13.9372,14.3631
PNPT1_MOUSE|Q8K1R3,12.7701,12.7173,12.5388,13.2647,12.8509,13.4318,14.1985,13.1032,13.1701,13.3642,12.7429,12.4814,13.3136,13.248,13.7324
PO121_MOUSE|Q8K3Z9,10.3006,9.53835,10.1241,13.9902,10.6764,13.9159,13.3504,14.4349,10.0294,10.415,10.1784,10.2411,14.1094,14.4009,13.4645
POGZ_MOUSE|Q8BZH4,13.3238,13.3495,13.4877,15.1652,13.4877,15.0633,15.1111,14.9297,13.7658,13.783,13.5616,13.1346,15.2612,15.1661,14.8895
PON2_MOUSE|Q62086,13.2552,13.4287,13.1507,13.8369,12.9033,13.8649,14.2412,13.7051,13.7452,13.622,12.5764,12.7734,13.8228,13.4891,14.3598
POSTN_MOUSE|Q62009,13.6643,13.7376,13.5636,13.8083,14.3241,13.4803,13.2027,13.611,13.0364,13.1776,13.3501,13.6113,13.7848,13.8009,13.1996
PP12C_MOUSE|Q3UMT1,11.2709,11.4923,11.3307,14.273,11.8444,14.4077,13.8261,14.4932,12.0403,11.6951,11.7227,11.4431,14.3114,14.6131,14.1949
PP16B_MOUSE|Q8VHQ3,12.2861,12.2235,12.5399,14.7469,12.6287,14.6706,14.3989,14.6927,12.9349,12.6798,12.4683,12.7115,14.6207,14.5768,14.4068
PP1A_MOUSE|P62137,14.5348,14.607,14.6176,15.8145,14.2741,15.9104,15.9696,15.9311,14.8855,14.5077,14.1719,14.0364,15.8472,15.8112,15.7447
PP1B_MOUSE|P62141,15.7974,15.825,15.6776,16.1436,15.5683,16.3119,16.5969,16.4737,16.0243,15.7352,15.4525,15.5127,16.3274,16.1996,16.3357
PP1R7_MOUSE|Q3UM45,12.539,12.8542,12.7022,13.385,12.6945,12.8457,13.5825,13.4488,12.8549,13.2384,13.1213,12.3067,13.5911,13.3654,13.3762
PP2AA_MOUSE|P63330,14.6167,14.6217,14.6211,15.1165,14.3841,15.1945,15.8442,15.217,15.0756,15.1247,14.0156,13.9823,15.3392,14.7187,15.2226
PP2AB_MOUSE|P62715,13.5469,13.5892,13.5606,14.3572,13.4528,14.232,14.9452,14.1798,13.6796,14.4717,13.1688,12.9634,14.4223,13.9359,14.1559
PP2BA_MOUSE|P63328,14.4545,14.4642,14.4705,15.6451,14.3035,15.7264,15.9786,15.5827,14.7864,14.8937,14.148,14.0726,15.726,15.6795,15.7303
PP2BA_MOUSE|P63328-2,15.9807,15.6984,15.882,16.8451,15.5255,17.0326,17.4092,16.5958,16.0497,16.2598,15.4884,15.2015,16.9945,16.8907,17.0174
PP2BB_MOUSE|P48453,13.3717,13.4228,13.3643,14.6454,13.4196,14.6461,14.9872,14.457,13.7773,13.9109,13.2961,13.2434,14.679,14.5922,14.695
PP4C_MOUSE|P97470,12.4662,12.6698,12.5655,12.9365,12.4335,13.0113,13.4317,13.0025,12.7839,12.8288,12.0255,12.1699,12.8312,12.7727,12.9411
PP4R4_MOUSE|Q8C0Y0,10.7018,10.9587,10.7643,12.6998,10.8459,12.7163,12.5104,12.7097,11.3123,11.2095,10.7146,10.9218,12.6776,12.6896,12.3542
PP6R1_MOUSE|Q7TSI3,10.4286,10.4899,10.371,14.2496,10.4986,14.2518,13.5796,14.3728,10.215,10.1072,10.29,10.2598,14.0067,14.0872,13.5655
PP6R2_MOUSE|Q8R3Q2,11.1928,11.3701,11.2091,15.3683,11.4696,15.3088,14.6331,15.6112,10.8653,11.4622,11.8683,11.2663,15.2097,15.5575,14.9673
PP6R3_MOUSE|Q922D4,12.2057,11.9762,12.0794,14.3392,12.1948,14.5618,14.362,14.6303,12.3597,12.5088,12.165,11.9418,14.3707,14.476,14.3604
PPA6_MOUSE|Q8BP40,13.5537,13.7797,13.7416,14.3809,13.5027,14.4131,14.7429,14.1744,14.1056,13.9794,13.0801,13.3357,14.379,14.095,14.7068
PPAC_MOUSE|Q9D358,12.9363,13.362,13.0691,13.8933,13.6448,13.8534,13.9837,13.7089,13.657,13.6205,14.0686,13.7851,14.0534,14.2292,14.0512
PPCE_MOUSE|Q9QUR6,13.3881,13.4133,13.3214,14.1137,13.1884,14.2191,14.3807,14.0363,13.8162,13.3143,12.962,13.0915,14.2043,14.0113,14.4419
PPCEL_MOUSE|Q8C167,13.8176,13.7828,13.6418,14.5167,13.5939,14.6706,15.0873,14.3817,14.0482,14.0175,13.3995,13.2375,14.5902,14.5394,14.858
PPIA_MOUSE|P17742,15.1649,15.1508,15.0856,15.2114,15.2079,15.2438,15.5763,15.2763,15.2675,15.3061,15.2502,15.0977,15.6186,15.48,15.3386
PPIB_MOUSE|P24369,15.0855,15.21,15.0713,15.5772,14.9234,15.7456,16.1028,15.4706,15.4658,15.6722,14.1677,14.4798,15.496,14.9597,15.8071
PPID_MOUSE|Q9CR16,14.3561,14.4084,14.5972,15.9565,14.4755,16.3566,16.0631,16.408,15.0255,14.8086,14.5233,14.0627,16.0909,16.089,16.2224
PPIF_MOUSE|Q99KR7,13.0015,13.2712,13.2045,13.3394,13.3574,13.3535,13.6714,13.3418,13.5061,13.599,13.3344,13.1644,13.6652,13.6124,13.5705
PPIG_MOUSE|A2AR02,13.4157,13.8754,13.6518,14.5389,13.4668,14.5763,14.6345,14.6439,13.511,13.6487,13.832,14.0886,14.7587,14.505,14.3242
PPIH_MOUSE|Q9D868,14.6411,14.6236,14.6389,14.8153,14.6103,14.9124,15.1737,14.8566,14.7575,14.652,14.4739,14.4645,14.8982,14.6878,15.0457
PPIL1_MOUSE|Q9D0W5,15.0742,15.1814,14.9193,15.6873,14.9472,15.8988,16.2066,15.4793,15.4601,15.4206,14.5404,14.4628,15.6223,15.4096,16.0249
PPM1A_MOUSE|P49443,12.3115,12.3376,12.1546,15.7963,12.5142,15.8383,15.3549,16.1135,12.67,12.3498,12.4882,12.2511,15.8753,16.1761,15.8468
PPM1B_MOUSE|P36993,11.5824,11.6569,11.3159,12.3619,11.3592,12.7318,12.4256,12.5375,11.9953,11.1124,10.9292,11.1726,12.5124,12.5965,12.9724
PPM1E_MOUSE|Q80TL0,15.3242,15.594,15.3328,16.6156,15.3922,16.5902,16.9881,16.5104,15.7861,15.9601,15.1372,15.2582,16.6733,16.4238,16.7265
PPM1F_MOUSE|Q8CGA0,13.6346,13.6645,13.4305,14.3915,13.3326,14.3708,14.9144,14.225,13.8006,13.8121,13.2255,13.4726,14.2377,14.0773,14.6608
PPM1G_MOUSE|Q61074,12.5527,12.635,12.3989,15.2527,12.5621,15.3709,14.78,15.4644,12.3553,12.2629,12.2458,12.2381,15.4139,15.473,15.1657
PPM1H_MOUSE|Q3UYC0,13.6293,13.6826,13.6283,14.6801,13.5198,14.7522,15.1134,14.4535,13.9178,14.1312,13.48,13.3637,14.818,14.5452,14.9101
PPME1_MOUSE|Q8BVQ5,14.8679,15.0575,14.8795,15.9051,14.8541,15.8625,16.2981,15.7878,15.2672,15.2266,14.6007,14.6244,15.9009,15.7135,16.0872
PPN_MOUSE|Q9EPX2,12.9456,13.247,12.5175,12.7881,13.3355,12.1611,13.1521,12.5627,12.6281,13.1092,12.1415,12.4064,13.189,12.3863,12.6014
PPOX_MOUSE|P51175,11.5965,11.8412,11.6243,12.635,11.8278,12.5486,13.4867,12.2362,12.1885,12.2881,11.6316,11.2547,12.6843,12.5661,13.2907
PPP5_MOUSE|Q60676,14.7015,14.8731,14.7698,15.3608,14.6986,15.3622,15.8813,15.4286,14.939,15.1184,14.339,14.2301,15.5859,15.2402,15.5344
PPP6_MOUSE|Q9CQR6,13.3785,13.3912,13.1965,13.9168,13.327,13.9273,14.1405,13.8952,13.7753,13.1701,12.9578,13.2314,13.8975,13.8314,14.032
PPR1A_MOUSE|Q9ERT9,10.8303,10.3962,10.8108,14.3159,11.0089,14.3452,13.3147,14.7075,11.1277,10.9019,12.2707,11.3582,14.2685,14.3173,13.2573
PPR1B_MOUSE|Q60829,12.8988,12.8969,12.8608,14.6348,13.1495,14.2796,14.2338,14.9381,12.6603,13.413,13.588,13.3571,15.06,15.1817,14.4252
PPR21_MOUSE|Q3TDD9,11.9195,11.8897,11.9058,13.244,12.1879,13.3035,13.6004,13.2474,12.3405,12.6316,12.188,11.6694,13.3535,13.342,13.3528
PPR29_MOUSE|Q68FM6,11.3703,11.4845,11.4803,15.2813,11.5359,15.1217,14.8207,15.6118,11.0671,11.3676,11.9804,11.505,15.4939,15.5899,15.3582
PPR37_MOUSE|Q8BKR5,11.0067,11.3151,11.1565,12.6668,11.3133,12.9012,12.8362,12.695,11.5251,11.5131,11.2048,10.781,12.6312,12.9054,12.6552
PPR3F_MOUSE|Q9JIG4,11.3535,10.9709,11.0683,14.8766,11.1818,15.1756,14.3344,15.3449,11.0964,11.8899,10.9867,10.6415,15.1649,15.3764,14.8171
PPT1_MOUSE|O88531,15.2893,15.4772,15.1056,15.806,15.0171,16.0773,16.7098,15.6715,15.8598,15.8587,14.6699,15.1221,15.8647,15.6157,16.2014
PPTC7_MOUSE|Q6NVE9,10.9046,11.2931,11.353,11.8141,11.4187,11.5808,12.3652,11.7998,11.7739,11.8374,11.8043,11.7479,12.0605,12.0213,11.9559
PQBP1_MOUSE|Q91VJ5,11.7541,11.5438,11.8885,13.6906,11.997,13.6399,12.8677,13.963,12.0311,11.5374,11.7087,11.9305,13.8325,13.9257,13.2396
PR40A_MOUSE|Q9R1C7,13.3364,13.6072,13.4606,14.3192,13.4353,14.3575,14.3372,14.4015,13.2146,13.2588,13.0922,13.3985,14.4781,14.4389,14.3734
PRAF2_MOUSE|Q9JIG8,14.1259,14.5168,14.3314,15.1241,14.0242,14.9273,15.6277,15.0829,14.4395,14.8331,13.1107,13.5237,15.1213,14.7022,14.8918
PRAF3_MOUSE|Q8R5J9,13.8536,14.1607,14.0449,14.9957,13.9107,14.9103,15.2068,14.8891,14.6375,14.086,12.8811,13.3159,14.8922,14.6167,14.9961
PRAG1_MOUSE|Q571I4,10.8855,10.7747,10.9329,13.9708,11.3506,14.1082,13.3935,14.3159,10.9369,11.1901,11.4898,11.4112,14.1688,14.1303,13.4863
PRC2A_MOUSE|Q7TSC1,11.2387,11.1895,10.7174,15.5318,11.0496,15.5515,15.1693,15.8676,10.6264,12.2798,11.2363,11.7206,15.6308,15.794,15.1376
PRC2B_MOUSE|Q7TPM1,11.1242,10.8423,11.2436,14.4911,11.3305,14.8506,13.9307,14.8959,11.7983,10.7939,11.4,11.6318,15.0771,14.9286,13.7677
PRC2C_MOUSE|Q3TLH4,12.2849,12.1546,11.515,15.8665,11.9705,16.0977,15.7471,16.1806,11.6886,13.3338,11.8997,12.5755,16.1768,16.3152,15.3695
PRDX1_MOUSE|P35700,15.5186,15.5487,15.3977,16.1022,15.2488,16.166,16.5113,15.9821,15.6836,15.7762,14.9953,14.8329,15.8902,15.5985,16.0713
PRDX2_MOUSE|Q61171,15.4097,15.4041,15.1899,15.9897,15.0525,16.0518,16.5321,15.8195,15.8894,15.7315,14.5605,14.4951,15.8167,15.5092,16.2197
PRDX3_MOUSE|P20108,14.1736,14.2662,14.1956,14.3354,13.9066,14.014,14.9903,14.4926,14.5864,14.8005,13.9473,13.5314,14.2096,13.8583,14.2339
PRDX5_MOUSE|P99029,14.0076,14.1308,13.9768,14.2967,14.1559,14.3109,15.0611,14.502,14.2703,14.7977,14.4119,13.7891,14.8629,14.5174,14.8803
PRDX6_MOUSE|O08709,14.7316,14.9892,14.922,15.3978,14.8111,15.3736,15.9014,15.5675,14.7543,15.3735,14.5187,13.9232,15.2017,15.0691,15.6107
PREB_MOUSE|Q9WUQ2,13.5404,13.9214,13.3225,14.5109,13.5197,14.5881,14.8201,14.4079,13.8204,13.6166,13.025,13.1495,14.4435,14.2465,14.8282
PREP_MOUSE|Q8K411,14.4065,14.3922,14.2646,14.992,14.3306,15.0398,15.8199,14.7586,14.5641,15.0065,14.3337,13.8173,15.0967,15.041,15.29
PREX1_MOUSE|Q69ZK0,13.7044,13.7831,13.5021,14.6939,13.6903,14.5413,14.9348,14.4121,13.8365,13.7215,13.5255,13.4267,14.6463,14.4741,14.5002
PRIC1_MOUSE|Q3U5C7,11.6438,11.548,11.6842,15.2553,11.8743,15.1895,14.7899,15.4572,11.5163,11.3881,12.0447,11.9404,14.9547,14.9934,14.3972
PRIC2_MOUSE|Q80Y24,11.0287,11.0577,10.9183,14.9729,11.4443,14.8695,14.3293,15.1197,11.3618,11.1018,11.4873,11.3129,14.8586,15.0451,14.1877
PRIO_MOUSE|P04925,14.1455,13.9582,14.213,14.21,14.2591,15.0514,14.9664,14.4409,15.2999,14.4357,13.8603,15.3056,14.6452,14.0653,15.0102
PRKDC_MOUSE|P97313,14.3414,14.3061,14.1746,14.3231,14.2908,14.2616,14.4845,14.3766,14.3922,14.2258,14.2317,14.2745,14.2707,14.356,14.462
PRKRA_MOUSE|Q9WTX2,11.1653,11.0375,11.1238,14.4237,11.1071,14.6717,14.0528,15.088,11.2137,11.0224,11.3545,11.3187,14.9641,14.9753,14.96
PROD_MOUSE|Q9WU79,11.8776,11.8171,11.8061,12.3418,11.8175,12.6527,13.6198,12.4368,12.416,12.1472,12.1479,11.7322,12.5068,12.7839,13.2304
PROF1_MOUSE|P62962,16.3117,16.3588,16.3093,16.9169,16.2801,16.7574,17.3063,16.5968,16.5116,16.6722,16.0442,16.0883,16.6627,16.5703,16.8672
PROF2_MOUSE|Q9JJV2,14.2297,14.2169,14.0922,14.7404,14.1633,14.8829,15.3434,14.5449,14.5768,14.5108,14.1747,13.8743,14.9412,14.742,15.1925
PRP19_MOUSE|Q99KP6,15.0012,14.9843,14.8818,15.623,14.8757,15.6196,16.1449,15.2612,15.3807,15.1603,14.7251,14.526,15.4416,15.4485,15.7417
PRP31_MOUSE|Q8CCF0,12.9155,12.789,12.8595,14.7208,13.324,14.8288,14.9928,14.7462,13.4166,13.8727,13.2316,12.817,14.8291,14.7829,14.7747
PRP4_MOUSE|Q9DAW6,12.3209,12.1457,12.2475,13.4625,12.4037,13.6879,13.5001,13.8053,12.2817,12.1931,12.5405,12.3967,13.6653,13.8119,13.8019
PRP4B_MOUSE|Q61136,12.5454,12.8169,12.4095,13.7848,12.4702,13.905,13.8537,13.9397,12.6993,13.01,12.2044,12.3747,14.0711,14.0946,13.8555
PRP6_MOUSE|Q91YR7,14.8421,14.9415,14.6782,15.8943,15.0222,16.1027,16.2215,15.9252,15.0078,15.4464,14.6514,14.4649,16.024,15.8001,16.0595
PRP8_MOUSE|Q99PV0,13.7892,13.8787,13.6235,14.646,13.7832,14.5249,14.987,14.345,14.0953,13.8979,13.5994,13.5771,14.6177,14.4331,14.6111
PRPF3_MOUSE|Q922U1,12.9987,13.0974,12.878,14.8303,12.9595,15.0656,14.9147,15.1948,13.3816,13.0937,12.9263,13.0524,15.0243,15.0639,15.0609
PRPS1_MOUSE|Q9D7G0,13.4827,13.6056,13.6049,14.0804,13.3206,14.1138,14.4015,14.0255,14.0457,13.5687,13.0725,13.215,14.0277,13.8293,14.3408
PRPS2_MOUSE|Q9CS42,13.9503,14.2298,13.9972,14.8867,13.9689,15.1107,15.1722,15.0253,14.5917,14.1245,13.2817,13.7935,14.9585,14.8364,15.3186
PRPTZ_MOUSE|B9EKR1,14.0025,13.8893,13.8028,14.9797,13.8925,14.3874,15.163,14.61,13.6937,13.9925,13.4727,13.2105,14.3232,14.2959,14.2902
PRRC1_MOUSE|Q3UPH1,15.3537,15.3145,15.2558,16.6801,15.4724,16.802,16.5004,16.807,15.5441,15.4196,15.1931,15.2743,16.547,16.5298,16.5814
PRRT2_MOUSE|E9PUL5,15.535,15.8035,15.5904,17.2143,15.438,17.113,17.4944,16.8416,16.0686,17.3673,14.7087,15.2554,16.9763,16.2263,16.9948
PRRT3_MOUSE|Q6PE13,12.5859,12.2875,12.7356,14.7312,12.5214,14.6293,14.706,14.9669,12.8342,13.4698,12.2431,12.5761,14.8568,14.7569,14.4591
PRS10_MOUSE|P62334,14.3217,14.3728,14.469,14.7127,14.4065,14.9902,15.0748,14.8173,14.6636,14.461,14.2726,14.1537,14.9159,14.6936,15.1653
PRS4_MOUSE|P62192,13.5844,13.6919,13.6183,14.3853,13.6463,14.7146,14.5364,14.7941,13.9369,13.7478,13.6614,13.6406,14.4745,14.5139,14.7653
PRS6A_MOUSE|O88685,13.5052,13.4593,13.5921,14.3228,13.5754,14.5291,14.2825,14.6048,13.6455,13.3105,13.3781,13.251,14.515,14.5056,14.6571
PRS6B_MOUSE|P54775,11.7729,11.822,11.825,12.3685,11.8768,12.6366,12.6094,12.6175,11.9332,11.8683,11.7839,11.7664,12.4732,12.5217,12.7912
PRS7_MOUSE|P46471,13.4097,13.3495,13.4233,14.9188,13.3487,15.1613,15.0493,15.2557,13.6523,13.629,13.1862,13.0928,14.9521,15.1092,15.1886
PRS8_MOUSE|P62196,13.7709,13.7165,13.7928,14.4117,13.6666,14.6738,14.5578,14.5812,14.1047,13.8312,13.7844,13.5479,14.5056,14.5983,14.8142
PRUN1_MOUSE|Q8BIW1,11.0727,11.0898,11.2717,15.0773,11.2121,15.1816,14.4408,15.5144,11.3535,11.3,11.2307,11.0581,15.2126,15.5077,15.1431
PRUN2_MOUSE|Q52KR3,10.2748,11.0959,10.6518,13.659,10.2951,14.0611,13.3566,14.4145,10.7444,10.2084,10.7682,10.7662,14.4956,14.6617,14.0434
PSA_MOUSE|Q11011,14.679,14.6617,14.5781,15.4951,14.4383,15.6328,15.8698,15.3045,14.9225,14.4959,14.2369,14.2332,15.4515,15.2744,15.7715
PSA1_MOUSE|Q9R1P4,14.6172,14.4472,14.6082,14.7365,14.4152,15.2396,15.0263,14.7714,15.1966,14.9734,14.3356,14.324,14.8309,14.4628,15.3435
PSA2_MOUSE|P49722,13.5544,13.7102,13.6597,14.0446,13.4808,14.178,14.3857,13.9587,13.9752,14.2656,12.9671,13.2021,13.9146,13.4297,14.3551
PSA3_MOUSE|O70435,14.5583,14.6086,14.5807,14.6371,14.2959,14.9844,15.0464,14.6965,15.0795,14.8748,14.0059,14.2169,14.6998,14.2243,14.9084
PSA4_MOUSE|Q9R1P0,14.3266,14.3131,14.3255,14.5838,14.3205,14.7919,14.8982,14.7551,14.7734,14.6106,14.0119,14.0412,14.6587,14.3943,14.7966
PSA5_MOUSE|Q9Z2U1,15.0119,15.0246,15.0978,15.0461,15.0435,15.6187,15.0593,15.2917,15.2352,14.907,14.7968,14.9027,15.1213,15.0326,15.6533
PSA6_MOUSE|Q9QUM9,14.7857,14.6849,14.6434,15.0565,14.6041,15.1865,15.4714,14.9024,15.0004,14.877,14.3134,14.3874,14.9442,14.5875,15.1854
PSA7_MOUSE|Q9Z2U0,14.9819,15.0314,14.984,15.2872,14.964,15.4495,16.0993,15.3205,15.3429,15.8667,14.3237,14.5825,15.5121,14.8271,15.6783
PSA7L_MOUSE|Q9CWH6,14.9433,15.0625,14.9851,15.2237,14.6053,15.2723,15.61,15.2999,15.3437,15.4576,14.0904,14.1804,15.1311,14.5452,15.4133
PSB1_MOUSE|O09061,14.0164,14.1151,14.1423,14.5779,14.1211,14.967,15.1598,14.5724,14.7502,14.909,13.598,13.6295,14.5757,13.7957,15.0749
PSB2_MOUSE|Q9R1P3,13.4031,13.3692,13.4684,13.8065,13.3976,14.1786,14.0691,13.7856,14.1369,13.7851,13.1802,13.2579,13.8422,13.3238,14.2712
PSB3_MOUSE|Q9R1P1,14.1818,14.2019,14.2009,14.4637,13.8594,14.5298,14.5553,14.4542,14.6057,14.3626,13.3235,13.6138,14.2637,13.6352,14.5515
PSB4_MOUSE|P99026,14.5946,14.5403,14.4002,14.7229,14.4279,14.7557,15.1276,14.6557,14.997,15.2575,13.6265,13.9087,14.4995,13.888,14.7385
PSB5_MOUSE|O55234,15.2334,15.3552,15.1793,15.4923,15.0262,15.4729,15.6957,15.4195,15.6678,15.5611,14.1168,14.4764,15.2476,14.7905,15.551
PSB6_MOUSE|Q60692,12.1783,12.1806,12.2826,12.264,12.2391,12.8951,12.2523,12.4524,12.453,12.1606,12.2169,12.4218,12.6504,12.3449,12.9612
PSB7_MOUSE|P70195,15.3772,15.3788,15.567,16.1734,15.536,16.3393,16.7206,16.2145,16.1139,16.8734,15.1965,15.1086,16.1097,15.5168,16.3076
PSD1_MOUSE|Q5DTT2,11.9951,12.0303,12.0259,14.483,12.086,14.5479,14.3314,14.4403,12.5383,12.6236,11.5087,11.9436,14.5081,14.5057,14.2643
PSD1_MOUSE|Q5DTT2-2,11.9349,12.1204,12.2792,14.0594,12.7307,13.9505,13.5442,13.8683,13.0633,12.9447,12.7905,13.1743,13.9342,13.9872,13.748
PSD11_MOUSE|Q8BG32,14.2031,14.228,14.1818,14.7325,14.1024,15.1363,15.2326,14.6584,14.6927,14.1993,13.8935,13.8811,14.7623,14.5622,15.1864
PSD12_MOUSE|Q9D8W5,13.3732,13.5773,13.3987,13.9341,13.0733,14.0654,14.2888,13.9332,13.7867,13.5182,12.9725,13.0656,14.0039,13.8186,14.3291
PSD13_MOUSE|Q9WVJ2,15.3886,15.3739,15.4213,15.7039,15.1819,16.1012,15.9661,15.8386,15.6166,15.3203,15.0714,15.1417,15.8009,15.7203,15.7527
PSD2_MOUSE|Q6P1I6,12.661,12.8304,12.5595,13.7195,12.9434,13.5168,14.2033,13.4869,13.0919,13.2655,12.9523,13.1225,13.8329,13.7739,13.8345
PSD3_MOUSE|Q2PFD7,13.2931,13.3299,13.2008,15.6372,13.2625,15.6719,15.4047,15.8257,13.6914,13.7596,12.8962,12.931,15.5338,15.4978,15.4886
PSDE_MOUSE|O35593,12.7154,12.7451,12.6867,13.2703,12.628,13.3985,13.7073,13.1548,13.137,12.7311,12.3907,12.369,13.2381,13.1492,13.7494
PSIP1_MOUSE|Q99JF8,13.5618,13.6187,13.4022,15.9969,13.5331,16.16,15.9566,16.3409,14.4719,14.633,13.7018,15.4391,16.0615,15.9458,15.8684
PSMD1_MOUSE|Q3TXS7,13.5926,13.7234,13.6328,14.4299,13.7751,14.4798,14.6489,14.3576,13.8441,13.8721,13.3048,13.5292,14.4238,14.3516,14.5381
PSMD2_MOUSE|Q8VDM4,15.0254,14.9787,14.8989,15.433,14.814,15.5354,15.6235,15.4547,15.0142,14.6932,14.6261,14.5127,15.3986,15.362,15.5474
PSMD3_MOUSE|P14685,14.7966,14.8351,14.7521,15.4191,14.6692,15.4884,15.6445,15.4067,15.0286,14.6609,14.3454,14.4256,15.4771,15.3116,15.7084
PSMD4_MOUSE|O35226,13.6052,13.4566,13.5575,15.8453,13.6171,15.9901,15.4564,16.1722,13.8162,13.7828,13.565,13.292,15.7705,15.982,15.6746
PSMD5_MOUSE|Q8BJY1,13.2425,13.4064,13.4071,14.2509,13.1407,14.3605,14.7136,13.8836,13.6748,13.6334,12.8467,12.8466,14.1657,13.9711,14.4479
PSMD6_MOUSE|Q99JI4,14.2838,14.3838,14.2308,15.1794,14.3629,15.4253,15.8518,14.9137,14.7554,14.737,13.9567,14.0935,15.1698,14.9253,15.6785
PSMD7_MOUSE|P26516,13.92,14.0857,14.0635,14.4899,13.9735,14.6902,14.8384,14.4771,14.4633,14.0858,13.9377,13.8742,14.6463,14.1997,14.7898
PSMD8_MOUSE|Q9CX56,15.023,14.906,15.11,15.2619,14.8764,15.319,15.0786,15.4444,15.3985,14.7658,14.9013,14.8464,15.3472,15.2904,15.4488
PSMD9_MOUSE|Q9CR00,11.6374,11.9375,11.7764,13.1409,12.1011,12.8388,13.0161,13.3335,12.1167,12.4817,12.13,11.9394,13.2877,13.2887,13.1625
PSME1_MOUSE|P97371,15.0238,14.9012,14.9274,15.2156,14.9407,15.3249,15.3107,15.3544,15.1738,15.0036,15.0307,15.0017,15.2182,15.275,15.3491
PSME2_MOUSE|P97372,16.3084,16.213,16.1725,16.2727,16.1743,16.3143,16.1853,16.3662,16.0805,16.0226,16.0595,16.0444,16.1289,16.2247,16.1781
PSME3_MOUSE|P61290,14.2751,14.3638,14.2737,14.7314,14.4515,14.9029,14.6583,14.7668,14.2854,13.9839,14.0828,14.0886,14.4165,14.6259,14.7523
PSMG1_MOUSE|Q9JK23,12.7839,13.0079,12.9997,13.9811,12.8271,14.0708,14.5297,13.9214,13.1327,13.6972,12.5902,12.6985,14.2055,13.8478,14.0909
PSMG2_MOUSE|Q9EST4,11.9177,12.3255,11.9963,13.2147,12.2927,13.0406,13.6646,12.8542,12.4494,12.7316,12.0054,11.9489,13.2097,13.0111,13.3463
PSPC1_MOUSE|Q8R326,12.1962,11.9325,11.7794,16.8004,12.1519,16.7078,16.2243,17.0348,12.4766,12.7026,12.5807,12.1107,16.9881,17.138,16.851
PT100_MOUSE|P0DJE0,12.2307,12.6571,12.4233,13.4221,11.8603,13.579,14.387,12.8605,13.0565,13.4523,11.2926,11.6631,13.2237,12.7854,13.8939
PTBP1_MOUSE|P17225,14.1348,14.0937,14.1024,14.4309,14.0187,14.4293,14.6654,14.401,14.1389,14.1571,13.7451,13.9384,14.3613,14.2377,14.4151
PTBP2_MOUSE|Q91Z31,13.4839,13.5019,13.7328,14.6061,13.5006,14.4687,14.7781,14.4851,14.0268,14.2339,13.392,13.1764,14.6607,14.5072,14.7002
PTCD3_MOUSE|Q14C51,12.9028,12.8323,12.6324,13.6007,12.8087,13.5285,14.063,13.0195,13.4238,13.4636,12.7824,12.2901,13.6615,13.5491,14.0072
PTEN_MOUSE|O08586,12.9771,13.3295,12.975,14.3409,12.9005,14.383,14.5367,14.2823,13.6559,13.374,12.519,12.8011,14.3073,14.0384,14.5841
